org.openimaj.feature.DoubleFV[-184.55534327938844, 4.465539696267033, 1.5629055644911674, 3.057873609136977, 3.308027471558466, 0.8930836319427016, 0.9841642329366858, -0.30359901826527036, -0.2622619519691254, -0.9680233476580176, -0.9393235051253246, -0.3932130975230921, -1.3653470405591897]
org.openimaj.feature.DoubleFV[-189.03889850442127, 2.1412122395978646, 2.114142240104271, 1.0109670458980755, 2.9184673081116053, -0.9189260352224142, 1.8432454362124497, -1.1438678363674857, 1.72678954698163, -1.1340662166141113, -1.9172150441425315, -1.877755912891109, -0.29078051524367865]
org.openimaj.feature.DoubleFV[-186.95290340268508, 1.2404795108598625, 3.751541302925231, 1.5233810546988247, 4.339406156990065, -0.45481204224251304, 1.8496902385556178, -3.1395337383314077, 0.04527103830458845, -0.28103431007889945, 0.27911731535936646, 0.11018118289530765, 0.12744932891446759]
org.openimaj.feature.DoubleFV[-187.35669895356634, 0.7133291257297207, 4.712010847438799, -0.20891577228536296, 3.457464147578685, -0.5787751089387356, -0.3244639241344194, -1.1488301049429177, 0.46844387411465327, -0.6388916670701921, 1.9640510933743878, -0.32224953557367275, 1.6932004580423872]
org.openimaj.feature.DoubleFV[-183.765799518576, 3.7632030897050672, 2.6078700869133113, -1.1685346719379872, 0.962326034872631, -3.5134243000645524, 0.6245339816911164, -0.8266269116046612, 0.7945508491065221, 0.7385794475244589, 1.8797520948037745, 0.6931449698973893, 1.1807432807208125]
org.openimaj.feature.DoubleFV[-182.49988130706885, 3.599584307526073, 4.484230880147366, -2.063510394414666, 0.80065572661902, -0.7831232109297641, 2.677164383150937, -1.629123992983554, -1.594277977967761, -1.017783883607673, 3.3593140022756245, 2.3884592349336176, 0.5332463856976553]
org.openimaj.feature.DoubleFV[-184.20349510140917, 1.6629788472691631, 2.5624302635117155, -0.7476677311657633, 3.573744564832058, 0.6340221753266135, 2.0040886831445697, -3.0461772097020736, -1.1384450099455483, -0.9240033392362932, 1.7041261811183368, 1.578808050575569, 0.5655742997490956]
org.openimaj.feature.DoubleFV[-178.00220066121315, -0.9438320034816501, 6.290649705587682, -2.1545632057333313, 2.3487240427659364, 1.4114604011245078, 1.4763777255513428, 0.047361590915581786, -0.962147298978052, -2.789933628967808, 0.7141819942079337, -1.8191615014174598, -0.6727158533204571]
org.openimaj.feature.DoubleFV[-174.5959231157807, -4.995441952371937, 5.97351215444107, -0.5721687211431963, 2.473457005440059, -0.5279821235825759, 0.7602682804713785, -1.1587422604743738, 2.6805766589247746, -2.163214022078005, -0.41092972576191045, 1.579467716592967, 0.1931974312179392]
org.openimaj.feature.DoubleFV[-171.3169371291163, -8.683076105176728, 6.329214859277588, -0.3804452333896151, -0.8397664524373507, 1.7540247216960552, -0.6914759289823884, -4.283558499386967, 2.849933404062244, -3.2037916118908853, -2.646393587486491, -0.5434962460750139, -1.397582700927773]
org.openimaj.feature.DoubleFV[-164.98579953552812, -7.365123895769039, 9.795871369701533, 1.5738647377369102, -2.2333801185658535, -2.1789113508657465, -0.5301529539328973, -2.1133772764933676, 4.675039815277991, -1.1305318328489289, -1.6070268429177315, 1.0448059084262886, -2.633846126782934]
org.openimaj.feature.DoubleFV[-168.81680949132286, 0.48830437440483454, 7.731151272506721, 2.455449182317248, -1.13204228579814, 1.5457937119131477, 3.0081307187333284, -1.6382640037447995, 3.3795524246012514, 0.07657255473358582, -1.348385361538353, 2.5935480987305066, 0.14300098843958242]
org.openimaj.feature.DoubleFV[-133.2980582034465, 13.211347705788114, 7.052239593793208, 1.291492005110137, -2.0828510339815463, -0.7439471311825061, -0.5191619950137714, 0.18104120584833439, 0.32059465979658697, -1.0930058154482278, -2.7857096248180686, -1.3031484156614956, -2.105460797248074]
org.openimaj.feature.DoubleFV[-122.10780004247988, 13.975187338207917, 11.63840785503637, 0.17958398721536373, -4.756103651297498, -3.942389069366005, -1.6831560781577188, 0.4543889186455301, 1.5785465534304564, 0.5168123560837028, 0.3593748740237679, 0.6131564024828862, -0.40698336275046865]
